EndpointID,EmailAddress,Account Length,PlanOptionA,PlanOptionB,PlanOptionC,UsageWeekdays,UsageWeekends,SharedWithFriend,LastEmailDelivered,LastEmailEngaged,Churn?
384,churn384@example.com,121,1,0,1,5,15,0,1569162847,1569595832,0
385,churn385@example.com,185,0,0,0,46,89,0,1569596990,1553699390,0
386,churn386@example.com,62,0,1,0,68,99,1,1569596990,1553699390,0
387,churn387@example.com,213,1,1,1,27,55,0,1569596990,1568615676,0
388,churn388@example.com,226,1,0,0,68,66,0,1569596990,1553699390,0
389,churn389@example.com,44,0,1,0,79,37,0,1569596990,1553699390,0
390,churn390@example.com,137,1,1,0,94,48,0,1569596990,1553699390,0
391,churn391@example.com,37,1,0,1,10,58,0,1569596990,1568658846,0
392,churn392@example.com,225,0,1,0,76,76,0,1569596990,1569465517,0
393,churn393@example.com,44,0,1,1,29,21,0,1569596990,1568966300,0
394,churn394@example.com,153,0,0,0,57,3,0,1568939487,1569331007,0
395,churn395@example.com,168,0,0,0,26,2,0,1569596990,1553699390,0
396,churn396@example.com,184,1,0,0,15,73,0,1569596990,1553699390,0
397,churn397@example.com,279,1,1,0,7,67,1,1569596990,1568910383,0
398,churn398@example.com,146,1,1,0,42,2,1,1569596990,1553699390,0
399,churn399@example.com,49,1,1,0,65,23,0,1568675187,1553699390,0
400,churn400@example.com,256,0,0,0,48,91,0,1569596990,1553699390,0
401,churn401@example.com,145,1,0,1,89,68,0,1569408247,1553699390,0
402,churn402@example.com,95,1,1,0,80,56,0,1569036012,1553699390,0
403,churn403@example.com,271,0,1,0,86,75,0,1569596990,1569132856,0
404,churn404@example.com,35,1,1,1,34,91,0,1569596990,1569101973,0
405,churn405@example.com,80,0,1,1,38,71,0,1569596990,1569411162,0
406,churn406@example.com,193,0,1,0,33,43,0,1569596990,1553699390,0
407,churn407@example.com,207,0,1,0,36,88,0,1569596990,1553699390,0
408,churn408@example.com,296,0,1,0,5,47,0,1568721920,1553699390,0
409,churn409@example.com,164,1,1,0,24,99,1,1569596990,1553699390,0
410,churn410@example.com,263,1,0,0,35,92,0,1569596990,1569341668,0
411,churn411@example.com,66,1,1,1,84,21,0,1569596990,1553699390,0
412,churn412@example.com,104,1,0,0,13,84,0,1569596990,1553699390,0
413,churn413@example.com,71,1,0,1,46,8,0,1569596990,1553699390,0
414,churn414@example.com,273,1,1,0,60,98,0,1569514169,1553699390,0
415,churn415@example.com,100,0,0,0,81,57,0,1569596990,1568678794,0
416,churn416@example.com,290,0,0,1,71,87,0,1569596990,1568995511,0
417,churn417@example.com,259,0,1,1,49,43,0,1569596990,1553699390,0
418,churn418@example.com,145,0,0,0,81,17,0,1569596990,1553699390,0
419,churn419@example.com,257,1,1,0,5,14,0,1568711700,1553699390,0
420,churn420@example.com,209,0,1,1,7,43,0,1568624841,1568985008,0
421,churn421@example.com,113,0,1,0,93,97,0,1569320024,1553699390,0
422,churn422@example.com,151,0,1,0,89,71,1,1569596990,1568613343,0
423,churn423@example.com,299,0,0,0,45,31,0,1569596990,1569068598,0
424,churn424@example.com,62,1,1,1,29,12,0,1569596990,1568842522,0
425,churn425@example.com,275,0,1,0,68,6,0,1568928580,1568846387,0
426,churn426@example.com,161,0,1,0,84,85,1,1569596990,1553699390,0
427,churn427@example.com,277,0,0,1,57,98,0,1569596990,1553699390,0
428,churn428@example.com,57,0,0,0,9,88,0,1568703054,1568960716,0
429,churn429@example.com,149,1,0,1,77,44,0,1569596990,1553699390,0
430,churn430@example.com,197,0,0,1,96,1,0,1569347312,1553699390,0
431,churn431@example.com,64,0,1,1,41,99,0,1569596990,1553699390,0
432,churn432@example.com,102,0,0,1,25,45,0,1569596990,1553699390,0
433,churn433@example.com,103,1,1,0,46,89,0,1569596990,1553699390,0
434,churn434@example.com,63,1,1,1,15,63,0,1568711239,1553699390,0
435,churn435@example.com,276,0,0,0,21,72,0,1568952063,1569375718,0
436,churn436@example.com,288,0,1,1,100,68,1,1568947586,1553699390,0
437,churn437@example.com,175,0,1,0,0,33,0,1569596990,1553699390,0
438,churn438@example.com,187,1,0,0,3,83,0,1568827248,1553699390,0
439,churn439@example.com,238,1,0,1,26,58,1,1569596990,1553699390,0
440,churn440@example.com,151,0,1,1,65,47,0,1569596990,1553699390,0
441,churn441@example.com,194,0,1,1,52,93,0,1569596990,1553699390,0
442,churn442@example.com,259,1,1,1,81,49,0,1569596990,1553699390,0
443,churn443@example.com,46,0,0,1,21,32,0,1569100915,1553699390,0
444,churn444@example.com,250,1,0,0,31,14,1,1569098312,1553699390,0
445,churn445@example.com,278,1,0,1,63,91,1,1569596990,1553699390,0
446,churn446@example.com,274,0,0,1,43,76,0,1569596990,1553699390,0
447,churn447@example.com,244,0,1,1,42,5,1,1569542170,1553699390,0
448,churn448@example.com,104,0,0,0,55,86,0,1569433713,1553699390,0
449,churn449@example.com,92,1,1,0,5,48,0,1569596990,1553699390,0
450,churn450@example.com,284,1,1,1,0,33,0,1569596990,1553699390,0
451,churn451@example.com,44,1,1,0,77,15,0,1569411006,1569387217,0
452,churn452@example.com,70,1,0,0,60,3,0,1568981085,1553699390,0
453,churn453@example.com,46,1,1,1,42,95,0,1569596990,1568935864,0
454,churn454@example.com,116,0,0,0,90,63,0,1569596990,1553699390,0
455,churn455@example.com,210,1,1,0,41,15,0,1568866381,1553699390,0
456,churn456@example.com,243,1,0,0,63,33,0,1569596990,1553699390,0
457,churn457@example.com,101,1,1,0,11,63,1,1569596990,1553699390,0
458,churn458@example.com,221,0,1,1,11,51,0,1569532887,1553699390,0
459,churn459@example.com,164,1,0,1,27,11,0,1569596990,1553699390,0
460,churn460@example.com,182,0,1,0,23,45,1,1568624597,1569496147,0
461,churn461@example.com,242,1,0,0,87,16,1,1569596990,1553699390,0
462,churn462@example.com,62,1,1,1,46,42,0,1569596990,1553699390,0
463,churn463@example.com,175,1,0,0,79,47,0,1569596990,1553699390,0
464,churn464@example.com,44,1,1,0,42,25,0,1569481227,1569575465,0
465,churn465@example.com,66,1,0,1,65,22,0,1569596990,1553699390,0
466,churn466@example.com,51,0,0,1,15,84,1,1569596990,1553699390,0
467,churn467@example.com,241,1,1,0,75,97,0,1568941260,1553699390,0
468,churn468@example.com,146,1,0,0,49,8,0,1569032281,1553699390,0
469,churn469@example.com,271,0,0,1,55,29,1,1569543693,1569339809,0
470,churn470@example.com,297,0,1,0,46,53,0,1569596990,1553699390,0
471,churn471@example.com,239,1,1,0,77,56,0,1569596990,1553699390,0
472,churn472@example.com,33,1,1,1,83,23,0,1569596990,1568666411,0
473,churn473@example.com,60,1,0,0,87,19,0,1569596990,1569267087,0
474,churn474@example.com,63,1,0,0,52,4,0,1569596990,1553699390,0
475,churn475@example.com,198,1,0,1,25,97,0,1569596990,1553699390,0
476,churn476@example.com,173,1,0,0,17,31,0,1569596990,1553699390,0
477,churn477@example.com,238,1,1,0,45,67,1,1569596990,1553699390,0
478,churn478@example.com,188,0,1,0,46,70,0,1568661399,1553699390,0
479,churn479@example.com,214,0,0,0,77,61,0,1569596990,1553699390,0
480,churn480@example.com,259,1,0,1,47,57,1,1569596990,1553699390,0
481,churn481@example.com,110,1,0,0,45,91,0,1569521110,1553699390,0
482,churn482@example.com,163,1,1,1,14,72,1,1569596990,1569374484,0
483,churn483@example.com,72,0,1,1,80,47,0,1569596990,1569450508,0
484,churn484@example.com,193,0,1,0,91,18,0,1569596990,1553699390,0
485,churn485@example.com,93,1,1,1,44,99,0,1568912266,1553699390,0
486,churn486@example.com,42,0,1,1,59,96,0,1569596990,1553699390,0
487,churn487@example.com,31,0,0,0,69,100,0,1569596990,1553699390,0
488,churn488@example.com,57,0,1,1,27,78,0,1569250686,1553699390,0
489,churn489@example.com,67,1,0,1,43,23,0,1569596990,1569090743,0
490,churn490@example.com,177,1,0,0,62,80,0,1569596990,1553699390,0
491,churn491@example.com,54,0,1,0,97,32,0,1569596990,1569155303,0
492,churn492@example.com,53,0,0,0,11,26,0,1569596990,1553699390,0
493,churn493@example.com,32,0,1,1,74,22,0,1569596990,1553699390,0
494,churn494@example.com,122,0,1,1,96,13,0,1569476365,1553699390,0
495,churn495@example.com,272,0,1,1,58,18,1,1569596990,1568627643,0
496,churn496@example.com,181,1,1,1,92,4,0,1569596990,1553699390,0
497,churn497@example.com,33,0,0,0,53,34,0,1569596990,1553699390,0
498,churn498@example.com,251,0,1,0,8,41,1,1569596990,1569201071,0
499,churn499@example.com,276,1,0,1,14,8,0,1569596990,1553699390,0
500,churn500@example.com,209,0,0,0,5,67,0,1569324623,1568808039,0
501,churn501@example.com,190,0,1,1,51,38,0,1569596990,1569442462,0
502,churn502@example.com,107,1,0,1,5,57,0,1569573808,1569487438,0
503,churn503@example.com,77,1,1,0,55,20,0,1569596990,1553699390,0
504,churn504@example.com,246,1,1,0,93,42,0,1569305019,1568874948,0
505,churn505@example.com,108,0,0,0,95,36,0,1569596990,1553699390,0
506,churn506@example.com,198,0,1,0,56,62,0,1569091336,1569381665,0
507,churn507@example.com,244,0,1,1,13,46,0,1568955722,1568921701,0
508,churn508@example.com,104,1,1,1,53,90,0,1569596990,1553699390,0
509,churn509@example.com,186,1,0,1,53,33,0,1568763277,1568734951,0
510,churn510@example.com,270,1,1,0,89,77,0,1569596990,1568736184,0
511,churn511@example.com,149,0,1,0,70,65,1,1569596990,1569570373,0
512,churn512@example.com,123,0,0,0,3,31,0,1569596990,1553699390,0
513,churn513@example.com,204,0,0,1,28,67,0,1569596990,1553699390,0
514,churn514@example.com,136,0,0,1,92,18,1,1569596990,1553699390,0
515,churn515@example.com,156,1,1,0,30,39,0,1569596990,1553699390,0
516,churn516@example.com,246,0,0,1,24,14,0,1569247915,1568712259,0
517,churn517@example.com,174,0,1,1,25,4,0,1569596990,1553699390,0
518,churn518@example.com,149,0,0,0,57,39,0,1569596990,1553699390,0
519,churn519@example.com,138,0,1,1,8,38,0,1569596990,1569438092,0
520,churn520@example.com,161,1,1,1,33,34,1,1569596990,1553699390,0
521,churn521@example.com,136,1,1,1,57,28,0,1569596990,1553699390,0
522,churn522@example.com,163,0,0,0,31,94,1,1569596990,1553699390,0
523,churn523@example.com,179,0,1,1,2,98,0,1569596990,1569223302,0
524,churn524@example.com,189,1,0,1,7,37,0,1569596990,1568962449,0
525,churn525@example.com,248,0,0,1,83,66,0,1569163794,1569161225,0
526,churn526@example.com,33,1,0,0,67,22,0,1569596990,1553699390,0
527,churn527@example.com,225,1,0,1,60,13,1,1569596990,1569377048,0
528,churn528@example.com,52,1,1,0,44,32,0,1569007329,1553699390,0
529,churn529@example.com,94,0,1,0,24,66,0,1569123913,1569073104,0
530,churn530@example.com,40,0,0,0,64,70,0,1569596990,1553699390,0
531,churn531@example.com,160,0,1,0,83,47,0,1569596990,1568912924,0
532,churn532@example.com,105,1,1,1,26,67,0,1569596990,1553699390,0
533,churn533@example.com,184,0,1,1,66,62,0,1569596990,1568848585,0
534,churn534@example.com,264,0,0,1,1,20,0,1569596990,1553699390,0
535,churn535@example.com,238,1,1,0,69,19,0,1569400435,1553699390,0
536,churn536@example.com,201,0,0,0,12,12,0,1569596990,1553699390,0
537,churn537@example.com,145,0,1,0,18,80,0,1569596990,1553699390,0
538,churn538@example.com,213,0,0,0,48,34,0,1569582263,1568600995,0
539,churn539@example.com,296,0,1,1,60,71,0,1569596990,1553699390,0
540,churn540@example.com,36,1,0,1,27,70,0,1569596990,1569526115,0
541,churn541@example.com,292,1,0,0,76,78,0,1569596990,1569342927,0
542,churn542@example.com,163,1,1,1,58,55,0,1569596990,1553699390,0
543,churn543@example.com,227,0,0,0,31,62,0,1569596990,1568898046,0
544,churn544@example.com,269,1,1,1,100,63,0,1569508935,1553699390,0
545,churn545@example.com,197,0,0,1,12,31,0,1569596990,1553699390,0
546,churn546@example.com,286,1,1,1,57,90,0,1568838839,1553699390,0
547,churn547@example.com,286,1,1,0,87,22,0,1568777573,1553699390,0
548,churn548@example.com,64,0,1,1,23,56,0,1569596990,1553699390,0
549,churn549@example.com,220,1,0,1,47,3,1,1569596990,1553699390,0
550,churn550@example.com,231,1,0,0,12,94,0,1569596990,1553699390,0
551,churn551@example.com,242,1,0,1,23,56,0,1568969145,1553699390,0
552,churn552@example.com,134,1,0,0,61,4,0,1568955024,1553699390,0
553,churn553@example.com,297,0,1,1,100,11,0,1569596990,1553699390,0
554,churn554@example.com,256,1,1,1,90,65,0,1569596990,1569279523,0
555,churn555@example.com,185,1,0,0,86,47,1,1569596990,1553699390,0
556,churn556@example.com,116,1,0,1,12,44,0,1569596990,1568796840,0
557,churn557@example.com,228,1,0,1,16,59,0,1569596990,1553699390,0
558,churn558@example.com,58,0,1,1,12,67,0,1569596990,1569411421,0
559,churn559@example.com,119,0,1,1,62,36,1,1569596990,1553699390,0
560,churn560@example.com,246,1,0,0,98,27,0,1569596990,1569458672,0
561,churn561@example.com,43,0,1,0,41,1,0,1569378386,1569592969,0
562,churn562@example.com,105,0,0,0,7,91,1,1569596990,1569024101,0
563,churn563@example.com,293,1,1,0,86,69,0,1568740365,1569542651,0
564,churn564@example.com,75,1,0,1,28,47,0,1569596990,1569435668,0
565,churn565@example.com,44,0,1,0,78,79,0,1568598591,1553699390,0
566,churn566@example.com,75,0,0,1,55,10,0,1569596990,1553699390,0
567,churn567@example.com,208,0,0,1,81,78,0,1569596990,1553699390,0
568,churn568@example.com,35,0,0,1,77,96,0,1569596990,1553699390,0
569,churn569@example.com,102,0,1,1,86,63,1,1568938107,1553699390,0
570,churn570@example.com,236,0,0,0,43,20,0,1568889408,1569589144,0
571,churn571@example.com,222,1,1,0,96,31,0,1568897581,1568727791,0
572,churn572@example.com,91,1,0,1,89,45,0,1569366369,1569031925,0
573,churn573@example.com,240,0,1,0,15,18,0,1569098646,1569453289,0
574,churn574@example.com,267,1,0,0,74,43,0,1569596990,1569434219,0
575,churn575@example.com,146,1,0,0,99,79,0,1568748932,1553699390,0
576,churn576@example.com,291,0,1,0,9,26,0,1568906611,1569407517,0
577,churn577@example.com,89,1,1,1,86,3,1,1569596990,1569242887,0
578,churn578@example.com,183,0,0,0,42,92,0,1569491098,1553699390,0
579,churn579@example.com,294,1,0,0,38,85,0,1569596990,1553699390,0
580,churn580@example.com,80,1,1,0,8,67,0,1569596990,1553699390,0
581,churn581@example.com,100,0,0,1,76,20,0,1569596990,1553699390,0
582,churn582@example.com,286,0,1,1,33,95,1,1569596990,1553699390,0
583,churn583@example.com,158,1,0,0,2,2,1,1569471835,1553699390,0
584,churn584@example.com,188,1,0,1,13,80,0,1569596990,1569212902,0
585,churn585@example.com,270,1,1,0,5,67,0,1569596990,1569531692,0
586,churn586@example.com,261,1,0,0,53,0,0,1569596990,1553699390,0
587,churn587@example.com,119,0,1,1,77,2,0,1569458135,1553699390,0
588,churn588@example.com,47,1,0,0,1,19,0,1569596990,1553699390,0
589,churn589@example.com,266,0,1,1,5,96,1,1569596990,1569590791,0
590,churn590@example.com,151,1,1,1,60,51,1,1568716421,1569143995,0
591,churn591@example.com,189,0,1,0,35,59,0,1569596990,1553699390,0
592,churn592@example.com,251,1,0,0,48,29,0,1568743324,1553699390,0
593,churn593@example.com,189,1,0,1,26,44,0,1569596990,1553699390,0
594,churn594@example.com,222,0,1,1,92,32,0,1569596990,1553699390,0
595,churn595@example.com,46,1,0,0,10,48,0,1569596990,1569037874,0
596,churn596@example.com,31,1,1,1,48,14,0,1569596990,1569416053,0
597,churn597@example.com,177,1,1,1,71,62,1,1569596990,1553699390,0
598,churn598@example.com,190,0,1,0,34,37,0,1569596990,1553699390,0
599,churn599@example.com,150,1,0,0,20,74,0,1569596990,1553699390,0
600,churn600@example.com,118,1,0,1,84,30,1,1569596990,1569056409,0
601,churn601@example.com,103,0,1,0,92,38,0,1569392393,1569580283,0
602,churn602@example.com,220,0,1,0,40,66,0,1569596990,1569014696,0
603,churn603@example.com,131,0,1,1,91,21,0,1569596990,1553699390,0
604,churn604@example.com,257,1,0,1,39,6,0,1569596990,1569366958,0
605,churn605@example.com,136,1,0,0,26,76,0,1569596990,1569353032,0
606,churn606@example.com,176,0,0,1,47,86,1,1568710872,1569470034,0
607,churn607@example.com,253,0,1,0,21,87,0,1569596990,1569383269,0
608,churn608@example.com,141,1,0,1,92,12,0,1569596990,1553699390,0
609,churn609@example.com,175,1,0,1,51,22,0,1569596990,1553699390,0
610,churn610@example.com,231,0,0,1,78,22,0,1569596990,1553699390,0
611,churn611@example.com,60,0,0,1,9,8,0,1568779679,1553699390,0
612,churn612@example.com,109,0,1,1,70,14,0,1569110521,1553699390,0
613,churn613@example.com,263,1,0,0,94,69,0,1569396327,1568947068,0
614,churn614@example.com,31,0,1,1,79,15,0,1569596990,1569016003,0
615,churn615@example.com,113,1,1,1,96,85,1,1569119544,1569496462,0
616,churn616@example.com,266,1,0,0,27,0,0,1569596990,1568724993,0
617,churn617@example.com,296,1,0,0,0,59,0,1568652076,1553699390,0
618,churn618@example.com,51,1,0,1,55,93,0,1569596990,1568959815,0
619,churn619@example.com,241,1,0,1,51,3,0,1569238130,1553699390,0
620,churn620@example.com,87,1,1,0,17,13,0,1568970203,1553699390,0
621,churn621@example.com,144,1,0,0,89,47,0,1569069992,1553699390,0
622,churn622@example.com,107,0,0,0,19,51,1,1569596990,1553699390,0
623,churn623@example.com,46,1,0,1,5,77,0,1569596990,1569510804,0
624,churn624@example.com,245,0,0,1,31,25,1,1568667628,1553699390,0
625,churn625@example.com,177,1,1,0,68,93,0,1568778748,1553699390,0
626,churn626@example.com,133,0,1,1,89,79,0,1569596990,1553699390,0
627,churn627@example.com,94,1,1,1,80,25,0,1569596990,1553699390,0
628,churn628@example.com,239,1,1,1,90,85,0,1569596990,1569451570,0
629,churn629@example.com,64,0,0,0,22,7,0,1569596990,1569448941,0
630,churn630@example.com,35,0,1,1,43,38,1,1568791006,1553699390,0
631,churn631@example.com,90,1,0,0,21,46,0,1569596990,1553699390,0
632,churn632@example.com,224,1,1,0,54,7,0,1569596990,1553699390,0
633,churn633@example.com,162,0,0,1,55,84,1,1569596990,1569472523,0
634,churn634@example.com,219,1,1,0,3,70,0,1569596990,1568707033,0
635,churn635@example.com,217,1,0,0,2,76,0,1569048215,1553699390,0
636,churn636@example.com,243,1,0,0,95,44,0,1569596990,1553699390,0
637,churn637@example.com,36,1,0,0,72,94,0,1569596990,1553699390,0
638,churn638@example.com,289,1,0,0,1,3,1,1569596990,1553699390,0
639,churn639@example.com,263,1,1,1,1,77,0,1569596990,1568740096,0
640,churn640@example.com,49,0,1,1,89,89,0,1569596990,1553699390,0
641,churn641@example.com,84,0,0,0,59,41,1,1569596990,1553699390,0
642,churn642@example.com,287,0,0,1,41,30,0,1568736115,1553699390,0
643,churn643@example.com,42,1,1,0,49,70,0,1569596990,1553699390,0
644,churn644@example.com,277,0,1,0,65,76,0,1569415638,1569410153,0
645,churn645@example.com,163,0,0,0,71,84,1,1568623871,1553699390,0
646,churn646@example.com,71,1,1,1,86,26,0,1569596990,1553699390,0
647,churn647@example.com,198,1,1,1,88,29,0,1569596990,1553699390,0
648,churn648@example.com,255,1,0,0,44,77,0,1569596990,1569171438,0
649,churn649@example.com,76,1,1,0,73,79,0,1569596990,1553699390,0
650,churn650@example.com,217,0,0,0,27,13,0,1569596990,1553699390,0
651,churn651@example.com,83,0,0,1,50,52,0,1569596990,1568994044,0
652,churn652@example.com,33,1,1,1,85,41,1,1569012125,1553699390,0
653,churn653@example.com,199,1,1,1,86,92,0,1569596990,1553699390,0
654,churn654@example.com,85,0,1,0,90,9,1,1569596990,1553699390,0
655,churn655@example.com,138,0,1,0,6,44,0,1569596990,1553699390,0
656,churn656@example.com,203,1,1,0,93,46,0,1569596990,1568886860,0
657,churn657@example.com,233,0,1,1,61,70,1,1568792778,1568740113,0
658,churn658@example.com,274,0,0,0,16,12,0,1569596990,1553699390,0
659,churn659@example.com,210,1,0,1,24,86,0,1569596990,1569492970,0
660,churn660@example.com,35,1,1,1,59,72,0,1568959522,1553699390,0
661,churn661@example.com,101,0,0,1,89,20,0,1569596990,1553699390,0
662,churn662@example.com,159,1,0,0,70,96,0,1569596990,1553699390,0
663,churn663@example.com,267,0,0,1,82,12,0,1569596990,1568813811,0
664,churn664@example.com,194,1,1,1,46,6,1,1569596990,1569261947,0
665,churn665@example.com,195,1,1,1,16,72,0,1569596990,1553699390,0
666,churn666@example.com,154,1,0,0,77,6,0,1569302375,1569069171,0
667,churn667@example.com,162,0,0,1,97,20,0,1569596990,1553699390,0
668,churn668@example.com,31,1,1,0,9,45,0,1569459976,1569161724,0
