ChannelType,Id,Address,Attributes.AccountLength,Attributes.PlanOptionA,Attributes.PlanOptionB,Attributes.PlanOptionC,Attributes.UsageWeekdays,Attributes.UsageWeekends,Attributes.SharedWithFriend,Attributes.Churn
EMAIL,431,churn431@example.com,64,0,1,1,41,99,0,0
EMAIL,432,churn432@example.com,102,0,0,1,25,45,0,0
EMAIL,433,churn433@example.com,103,1,1,0,46,89,0,0
EMAIL,434,churn434@example.com,63,1,1,1,15,63,0,0
EMAIL,435,churn435@example.com,276,0,0,0,21,72,0,0
EMAIL,436,churn436@example.com,288,0,1,1,100,68,1,0
EMAIL,437,churn437@example.com,175,0,1,0,0,33,0,0
EMAIL,438,churn438@example.com,187,1,0,0,3,83,0,0
EMAIL,439,churn439@example.com,238,1,0,1,26,58,1,0
EMAIL,440,churn440@example.com,151,0,1,1,65,47,0,0
EMAIL,441,churn441@example.com,194,0,1,1,52,93,0,0
EMAIL,442,churn442@example.com,259,1,1,1,81,49,0,0
EMAIL,443,churn443@example.com,46,0,0,1,21,32,0,0
EMAIL,444,churn444@example.com,250,1,0,0,31,14,1,0
EMAIL,445,churn445@example.com,278,1,0,1,63,91,1,0
EMAIL,446,churn446@example.com,274,0,0,1,43,76,0,0
EMAIL,447,churn447@example.com,244,0,1,1,42,5,1,0
EMAIL,448,churn448@example.com,104,0,0,0,55,86,0,0
EMAIL,449,churn449@example.com,92,1,1,0,5,48,0,0
EMAIL,450,churn450@example.com,284,1,1,1,0,33,0,0
EMAIL,451,churn451@example.com,44,1,1,0,77,15,0,0
EMAIL,452,churn452@example.com,70,1,0,0,60,3,0,0
EMAIL,453,churn453@example.com,46,1,1,1,42,95,0,0
EMAIL,454,churn454@example.com,116,0,0,0,90,63,0,0
EMAIL,455,churn455@example.com,210,1,1,0,41,15,0,0
EMAIL,456,churn456@example.com,243,1,0,0,63,33,0,0
EMAIL,457,churn457@example.com,101,1,1,0,11,63,1,0
EMAIL,458,churn458@example.com,221,0,1,1,11,51,0,0
EMAIL,459,churn459@example.com,164,1,0,1,27,11,0,0
EMAIL,460,churn460@example.com,182,0,1,0,23,45,1,0
EMAIL,461,churn461@example.com,242,1,0,0,87,16,1,0
EMAIL,462,churn462@example.com,62,1,1,1,46,42,0,0
EMAIL,463,churn463@example.com,175,1,0,0,79,47,0,0
EMAIL,464,churn464@example.com,44,1,1,0,42,25,0,0
EMAIL,465,churn465@example.com,66,1,0,1,65,22,0,0
EMAIL,466,churn466@example.com,51,0,0,1,15,84,1,0
EMAIL,467,churn467@example.com,241,1,1,0,75,97,0,0
EMAIL,468,churn468@example.com,146,1,0,0,49,8,0,0
EMAIL,469,churn469@example.com,271,0,0,1,55,29,1,0
EMAIL,470,churn470@example.com,297,0,1,0,46,53,0,0
EMAIL,471,churn471@example.com,239,1,1,0,77,56,0,0
EMAIL,472,churn472@example.com,33,1,1,1,83,23,0,0
EMAIL,473,churn473@example.com,60,1,0,0,87,19,0,0
EMAIL,474,churn474@example.com,63,1,0,0,52,4,0,0
EMAIL,475,churn475@example.com,198,1,0,1,25,97,0,0
EMAIL,476,churn476@example.com,173,1,0,0,17,31,0,0
EMAIL,477,churn477@example.com,238,1,1,0,45,67,1,0
EMAIL,478,churn478@example.com,188,0,1,0,46,70,0,0
EMAIL,479,churn479@example.com,214,0,0,0,77,61,0,0
EMAIL,480,churn480@example.com,259,1,0,1,47,57,1,0
EMAIL,481,churn481@example.com,110,1,0,0,45,91,0,0
EMAIL,482,churn482@example.com,163,1,1,1,14,72,1,0
EMAIL,483,churn483@example.com,72,0,1,1,80,47,0,0
EMAIL,484,churn484@example.com,193,0,1,0,91,18,0,0
EMAIL,485,churn485@example.com,93,1,1,1,44,99,0,0
EMAIL,486,churn486@example.com,42,0,1,1,59,96,0,0
EMAIL,487,churn487@example.com,31,0,0,0,69,100,0,0
EMAIL,488,churn488@example.com,57,0,1,1,27,78,0,0
EMAIL,489,churn489@example.com,67,1,0,1,43,23,0,0
EMAIL,490,churn490@example.com,177,1,0,0,62,80,0,0
EMAIL,491,churn491@example.com,54,0,1,0,97,32,0,0
EMAIL,492,churn492@example.com,53,0,0,0,11,26,0,0
EMAIL,493,churn493@example.com,32,0,1,1,74,22,0,0
EMAIL,494,churn494@example.com,122,0,1,1,96,13,0,0
EMAIL,495,churn495@example.com,272,0,1,1,58,18,1,0
EMAIL,496,churn496@example.com,181,1,1,1,92,4,0,0
EMAIL,497,churn497@example.com,33,0,0,0,53,34,0,0
EMAIL,498,churn498@example.com,251,0,1,0,8,41,1,0
EMAIL,499,churn499@example.com,276,1,0,1,14,8,0,0
EMAIL,500,churn500@example.com,209,0,0,0,5,67,0,0
EMAIL,501,churn501@example.com,190,0,1,1,51,38,0,0
EMAIL,502,churn502@example.com,107,1,0,1,5,57,0,0
EMAIL,503,churn503@example.com,77,1,1,0,55,20,0,0
EMAIL,504,churn504@example.com,246,1,1,0,93,42,0,0
EMAIL,505,churn505@example.com,108,0,0,0,95,36,0,0
EMAIL,506,churn506@example.com,198,0,1,0,56,62,0,0
EMAIL,507,churn507@example.com,244,0,1,1,13,46,0,0
EMAIL,508,churn508@example.com,104,1,1,1,53,90,0,0
EMAIL,509,churn509@example.com,186,1,0,1,53,33,0,0
EMAIL,510,churn510@example.com,270,1,1,0,89,77,0,0
EMAIL,511,churn511@example.com,149,0,1,0,70,65,1,0
EMAIL,512,churn512@example.com,123,0,0,0,3,31,0,0
EMAIL,513,churn513@example.com,204,0,0,1,28,67,0,0
EMAIL,514,churn514@example.com,136,0,0,1,92,18,1,0
EMAIL,515,churn515@example.com,156,1,1,0,30,39,0,0
EMAIL,516,churn516@example.com,246,0,0,1,24,14,0,0
EMAIL,517,churn517@example.com,174,0,1,1,25,4,0,0
EMAIL,518,churn518@example.com,149,0,0,0,57,39,0,0
EMAIL,519,churn519@example.com,138,0,1,1,8,38,0,0
EMAIL,520,churn520@example.com,161,1,1,1,33,34,1,0
EMAIL,521,churn521@example.com,136,1,1,1,57,28,0,0
EMAIL,522,churn522@example.com,163,0,0,0,31,94,1,0
EMAIL,523,churn523@example.com,179,0,1,1,2,98,0,0
EMAIL,524,churn524@example.com,189,1,0,1,7,37,0,0
EMAIL,525,churn525@example.com,248,0,0,1,83,66,0,0
EMAIL,526,churn526@example.com,33,1,0,0,67,22,0,0
EMAIL,527,churn527@example.com,225,1,0,1,60,13,1,0
EMAIL,528,churn528@example.com,52,1,1,0,44,32,0,0
EMAIL,529,churn529@example.com,94,0,1,0,24,66,0,0
EMAIL,530,churn530@example.com,40,0,0,0,64,70,0,0
EMAIL,531,churn531@example.com,160,0,1,0,83,47,0,0
EMAIL,532,churn532@example.com,105,1,1,1,26,67,0,0
EMAIL,533,churn533@example.com,184,0,1,1,66,62,0,0
EMAIL,534,churn534@example.com,264,0,0,1,1,20,0,0
EMAIL,535,churn535@example.com,238,1,1,0,69,19,0,0
EMAIL,536,churn536@example.com,201,0,0,0,12,12,0,0
EMAIL,537,churn537@example.com,145,0,1,0,18,80,0,0
EMAIL,538,churn538@example.com,213,0,0,0,48,34,0,0
EMAIL,539,churn539@example.com,296,0,1,1,60,71,0,0
EMAIL,540,churn540@example.com,36,1,0,1,27,70,0,0
EMAIL,541,churn541@example.com,292,1,0,0,76,78,0,0
EMAIL,542,churn542@example.com,163,1,1,1,58,55,0,0
EMAIL,543,churn543@example.com,227,0,0,0,31,62,0,0
EMAIL,544,churn544@example.com,269,1,1,1,100,63,0,0
EMAIL,545,churn545@example.com,197,0,0,1,12,31,0,0
EMAIL,546,churn546@example.com,286,1,1,1,57,90,0,0
EMAIL,547,churn547@example.com,286,1,1,0,87,22,0,0
EMAIL,548,churn548@example.com,64,0,1,1,23,56,0,0
EMAIL,549,churn549@example.com,220,1,0,1,47,3,1,0
EMAIL,550,churn550@example.com,231,1,0,0,12,94,0,0
EMAIL,551,churn551@example.com,242,1,0,1,23,56,0,0
EMAIL,552,churn552@example.com,134,1,0,0,61,4,0,0
EMAIL,553,churn553@example.com,297,0,1,1,100,11,0,0
EMAIL,554,churn554@example.com,256,1,1,1,90,65,0,0
EMAIL,555,churn555@example.com,185,1,0,0,86,47,1,0
EMAIL,556,churn556@example.com,116,1,0,1,12,44,0,0
EMAIL,557,churn557@example.com,228,1,0,1,16,59,0,0
EMAIL,558,churn558@example.com,58,0,1,1,12,67,0,0
EMAIL,559,churn559@example.com,119,0,1,1,62,36,1,0
EMAIL,560,churn560@example.com,246,1,0,0,98,27,0,0
EMAIL,561,churn561@example.com,43,0,1,0,41,1,0,0
EMAIL,562,churn562@example.com,105,0,0,0,7,91,1,0
EMAIL,563,churn563@example.com,293,1,1,0,86,69,0,0
EMAIL,564,churn564@example.com,75,1,0,1,28,47,0,0
EMAIL,565,churn565@example.com,44,0,1,0,78,79,0,0
EMAIL,566,churn566@example.com,75,0,0,1,55,10,0,0
EMAIL,567,churn567@example.com,208,0,0,1,81,78,0,0
EMAIL,568,churn568@example.com,35,0,0,1,77,96,0,0
EMAIL,569,churn569@example.com,102,0,1,1,86,63,1,0
EMAIL,570,churn570@example.com,236,0,0,0,43,20,0,0
EMAIL,571,churn571@example.com,222,1,1,0,96,31,0,0
EMAIL,572,churn572@example.com,91,1,0,1,89,45,0,0
EMAIL,573,churn573@example.com,240,0,1,0,15,18,0,0
EMAIL,574,churn574@example.com,267,1,0,0,74,43,0,0
EMAIL,575,churn575@example.com,146,1,0,0,99,79,0,0
EMAIL,576,churn576@example.com,291,0,1,0,9,26,0,0
EMAIL,577,churn577@example.com,89,1,1,1,86,3,1,0
EMAIL,578,churn578@example.com,183,0,0,0,42,92,0,0
EMAIL,579,churn579@example.com,294,1,0,0,38,85,0,0
EMAIL,580,churn580@example.com,80,1,1,0,8,67,0,0
EMAIL,581,churn581@example.com,100,0,0,1,76,20,0,0
EMAIL,582,churn582@example.com,286,0,1,1,33,95,1,0
EMAIL,583,churn583@example.com,158,1,0,0,2,2,1,0
EMAIL,584,churn584@example.com,188,1,0,1,13,80,0,0
EMAIL,585,churn585@example.com,270,1,1,0,5,67,0,0
EMAIL,586,churn586@example.com,261,1,0,0,53,0,0,0
EMAIL,587,churn587@example.com,119,0,1,1,77,2,0,0
EMAIL,588,churn588@example.com,47,1,0,0,1,19,0,0
EMAIL,589,churn589@example.com,266,0,1,1,5,96,1,0
EMAIL,590,churn590@example.com,151,1,1,1,60,51,1,0
EMAIL,591,churn591@example.com,189,0,1,0,35,59,0,0
EMAIL,592,churn592@example.com,251,1,0,0,48,29,0,0
EMAIL,593,churn593@example.com,189,1,0,1,26,44,0,0
EMAIL,594,churn594@example.com,222,0,1,1,92,32,0,0
EMAIL,595,churn595@example.com,46,1,0,0,10,48,0,0
EMAIL,596,churn596@example.com,31,1,1,1,48,14,0,0
EMAIL,597,churn597@example.com,177,1,1,1,71,62,1,0
EMAIL,598,churn598@example.com,190,0,1,0,34,37,0,0
EMAIL,599,churn599@example.com,150,1,0,0,20,74,0,0
EMAIL,600,churn600@example.com,118,1,0,1,84,30,1,0
EMAIL,601,churn601@example.com,103,0,1,0,92,38,0,0
EMAIL,602,churn602@example.com,220,0,1,0,40,66,0,0
EMAIL,603,churn603@example.com,131,0,1,1,91,21,0,0
EMAIL,604,churn604@example.com,257,1,0,1,39,6,0,0
EMAIL,605,churn605@example.com,136,1,0,0,26,76,0,0
EMAIL,606,churn606@example.com,176,0,0,1,47,86,1,0
EMAIL,607,churn607@example.com,253,0,1,0,21,87,0,0
EMAIL,608,churn608@example.com,141,1,0,1,92,12,0,0
EMAIL,609,churn609@example.com,175,1,0,1,51,22,0,0
EMAIL,610,churn610@example.com,231,0,0,1,78,22,0,0
EMAIL,611,churn611@example.com,60,0,0,1,9,8,0,0
EMAIL,612,churn612@example.com,109,0,1,1,70,14,0,0
EMAIL,613,churn613@example.com,263,1,0,0,94,69,0,0
EMAIL,614,churn614@example.com,31,0,1,1,79,15,0,0
EMAIL,615,churn615@example.com,113,1,1,1,96,85,1,0
EMAIL,616,churn616@example.com,266,1,0,0,27,0,0,0
EMAIL,617,churn617@example.com,296,1,0,0,0,59,0,0
EMAIL,618,churn618@example.com,51,1,0,1,55,93,0,0
EMAIL,619,churn619@example.com,241,1,0,1,51,3,0,0
EMAIL,620,churn620@example.com,87,1,1,0,17,13,0,0
EMAIL,621,churn621@example.com,144,1,0,0,89,47,0,0
EMAIL,622,churn622@example.com,107,0,0,0,19,51,1,0
EMAIL,623,churn623@example.com,46,1,0,1,5,77,0,0
EMAIL,624,churn624@example.com,245,0,0,1,31,25,1,0
EMAIL,625,churn625@example.com,177,1,1,0,68,93,0,0
EMAIL,626,churn626@example.com,133,0,1,1,89,79,0,0
EMAIL,627,churn627@example.com,94,1,1,1,80,25,0,0
EMAIL,628,churn628@example.com,239,1,1,1,90,85,0,0
EMAIL,629,churn629@example.com,64,0,0,0,22,7,0,0
EMAIL,630,churn630@example.com,35,0,1,1,43,38,1,0
EMAIL,631,churn631@example.com,90,1,0,0,21,46,0,0
EMAIL,632,churn632@example.com,224,1,1,0,54,7,0,0
EMAIL,633,churn633@example.com,162,0,0,1,55,84,1,0
EMAIL,634,churn634@example.com,219,1,1,0,3,70,0,0
EMAIL,635,churn635@example.com,217,1,0,0,2,76,0,0
EMAIL,636,churn636@example.com,243,1,0,0,95,44,0,0
EMAIL,637,churn637@example.com,36,1,0,0,72,94,0,0
EMAIL,638,churn638@example.com,289,1,0,0,1,3,1,0
EMAIL,639,churn639@example.com,263,1,1,1,1,77,0,0
EMAIL,640,churn640@example.com,49,0,1,1,89,89,0,0
EMAIL,641,churn641@example.com,84,0,0,0,59,41,1,0
EMAIL,642,churn642@example.com,287,0,0,1,41,30,0,0
EMAIL,643,churn643@example.com,42,1,1,0,49,70,0,0
EMAIL,644,churn644@example.com,277,0,1,0,65,76,0,0
EMAIL,645,churn645@example.com,163,0,0,0,71,84,1,0
EMAIL,646,churn646@example.com,71,1,1,1,86,26,0,0
EMAIL,647,churn647@example.com,198,1,1,1,88,29,0,0
EMAIL,648,churn648@example.com,255,1,0,0,44,77,0,0
EMAIL,649,churn649@example.com,76,1,1,0,73,79,0,0
EMAIL,650,churn650@example.com,217,0,0,0,27,13,0,0
EMAIL,651,churn651@example.com,83,0,0,1,50,52,0,0
EMAIL,652,churn652@example.com,33,1,1,1,85,41,1,0
EMAIL,653,churn653@example.com,199,1,1,1,86,92,0,0
EMAIL,654,churn654@example.com,85,0,1,0,90,9,1,0
EMAIL,655,churn655@example.com,138,0,1,0,6,44,0,0
EMAIL,656,churn656@example.com,203,1,1,0,93,46,0,0
EMAIL,657,churn657@example.com,233,0,1,1,61,70,1,0
EMAIL,658,churn658@example.com,274,0,0,0,16,12,0,0
EMAIL,659,churn659@example.com,210,1,0,1,24,86,0,0
EMAIL,660,churn660@example.com,35,1,1,1,59,72,0,0
EMAIL,661,churn661@example.com,101,0,0,1,89,20,0,0
EMAIL,662,churn662@example.com,159,1,0,0,70,96,0,0
EMAIL,663,churn663@example.com,267,0,0,1,82,12,0,0
EMAIL,664,churn664@example.com,194,1,1,1,46,6,1,0
EMAIL,665,churn665@example.com,195,1,1,1,16,72,0,0
EMAIL,666,churn666@example.com,154,1,0,0,77,6,0,0
EMAIL,667,churn667@example.com,162,0,0,1,97,20,0,0
EMAIL,668,churn668@example.com,31,1,1,0,9,45,0,0
EMAIL,669,churn669@example.com,160,0,0,0,74,39,0,0
EMAIL,670,churn670@example.com,84,0,0,1,3,80,1,0
EMAIL,671,churn671@example.com,174,0,1,1,81,48,0,0
EMAIL,672,churn672@example.com,271,0,1,1,17,3,0,0
EMAIL,673,churn673@example.com,230,0,1,0,43,72,0,0
EMAIL,674,churn674@example.com,156,1,1,1,45,86,0,0
EMAIL,675,churn675@example.com,91,0,1,1,19,15,0,0
EMAIL,676,churn676@example.com,74,0,0,1,87,18,1,0
EMAIL,677,churn677@example.com,273,1,0,1,6,40,0,0
EMAIL,678,churn678@example.com,51,0,0,0,89,30,0,0
EMAIL,679,churn679@example.com,277,0,0,0,78,49,0,0
EMAIL,680,churn680@example.com,108,0,1,0,83,7,0,0
EMAIL,681,churn681@example.com,255,0,1,0,72,36,0,0
EMAIL,682,churn682@example.com,33,1,0,1,73,7,0,0
EMAIL,683,churn683@example.com,267,1,0,0,43,22,1,0
EMAIL,684,churn684@example.com,150,0,1,0,19,70,0,0
EMAIL,685,churn685@example.com,38,1,1,1,89,75,0,0
EMAIL,686,churn686@example.com,270,1,0,1,94,83,0,0
EMAIL,687,churn687@example.com,123,0,0,0,37,23,0,0
EMAIL,688,churn688@example.com,119,1,0,0,40,46,0,0
EMAIL,689,churn689@example.com,150,1,1,1,87,55,0,0
EMAIL,690,churn690@example.com,50,0,1,1,17,89,0,0
EMAIL,691,churn691@example.com,228,0,1,1,48,13,0,0
EMAIL,692,churn692@example.com,230,1,1,1,40,50,0,0
EMAIL,693,churn693@example.com,96,1,1,0,47,1,0,0
EMAIL,694,churn694@example.com,50,1,1,0,34,79,0,0
EMAIL,695,churn695@example.com,200,0,0,1,47,83,0,0
EMAIL,696,churn696@example.com,135,0,1,0,4,92,1,0
EMAIL,697,churn697@example.com,50,1,1,0,89,79,0,0
EMAIL,698,churn698@example.com,223,0,0,0,77,74,0,0
EMAIL,699,churn699@example.com,159,1,1,1,77,85,1,0
EMAIL,700,churn700@example.com,121,0,1,1,87,35,0,0
EMAIL,701,churn701@example.com,68,1,1,0,60,90,0,0
EMAIL,702,churn702@example.com,100,0,1,0,64,3,0,0
EMAIL,703,churn703@example.com,124,0,1,0,100,49,0,0
EMAIL,704,churn704@example.com,44,0,1,0,60,84,0,0
EMAIL,705,churn705@example.com,273,0,1,1,43,82,0,0
EMAIL,706,churn706@example.com,160,0,0,1,64,25,0,0
EMAIL,707,churn707@example.com,175,1,0,1,14,95,0,0
EMAIL,708,churn708@example.com,282,0,1,0,63,59,0,0
EMAIL,709,churn709@example.com,275,1,0,1,59,91,0,0
EMAIL,710,churn710@example.com,46,1,0,0,79,52,0,0
EMAIL,711,churn711@example.com,114,0,0,0,34,30,0,0
EMAIL,712,churn712@example.com,254,0,1,1,61,52,0,0
EMAIL,713,churn713@example.com,185,0,0,1,3,41,0,0
EMAIL,714,churn714@example.com,265,0,0,1,93,85,1,0
EMAIL,715,churn715@example.com,32,1,1,0,99,4,0,0
EMAIL,716,churn716@example.com,172,1,1,1,58,56,0,0
EMAIL,717,churn717@example.com,222,0,1,1,13,77,0,0
EMAIL,718,churn718@example.com,222,1,1,1,46,16,0,0
EMAIL,719,churn719@example.com,138,0,0,0,26,69,1,0
EMAIL,720,churn720@example.com,137,0,1,0,15,35,0,0
EMAIL,721,churn721@example.com,290,0,0,1,26,69,0,0
EMAIL,722,churn722@example.com,291,0,1,1,76,99,0,0
EMAIL,723,churn723@example.com,281,0,1,0,92,76,0,0
EMAIL,724,churn724@example.com,207,0,1,1,90,45,0,0
EMAIL,725,churn725@example.com,87,0,1,1,46,82,0,0
EMAIL,726,churn726@example.com,191,0,0,0,19,56,0,0
EMAIL,727,churn727@example.com,61,1,0,1,68,53,0,0
EMAIL,728,churn728@example.com,165,0,1,0,68,57,0,0
EMAIL,729,churn729@example.com,251,1,0,0,23,85,0,0
EMAIL,730,churn730@example.com,189,1,0,1,32,77,1,0
EMAIL,731,churn731@example.com,299,1,1,1,79,93,0,0
EMAIL,732,churn732@example.com,258,0,0,1,46,93,1,0
EMAIL,733,churn733@example.com,45,0,0,1,50,34,0,0
EMAIL,734,churn734@example.com,114,0,0,0,63,4,0,0
EMAIL,735,churn735@example.com,162,1,0,1,59,33,0,0
EMAIL,736,churn736@example.com,101,0,0,1,74,86,0,0
EMAIL,737,churn737@example.com,60,0,0,0,61,13,0,0
EMAIL,738,churn738@example.com,173,1,1,0,52,66,0,0
EMAIL,739,churn739@example.com,253,0,0,1,89,95,0,0
EMAIL,740,churn740@example.com,242,1,1,0,98,67,0,0
EMAIL,741,churn741@example.com,235,1,0,1,35,65,0,0
EMAIL,742,churn742@example.com,153,0,0,0,94,38,0,0
EMAIL,743,churn743@example.com,241,1,0,1,37,29,1,0
EMAIL,744,churn744@example.com,35,1,1,0,74,24,0,0
EMAIL,745,churn745@example.com,68,0,1,0,68,68,0,0
EMAIL,746,churn746@example.com,163,0,0,1,55,93,0,0
EMAIL,747,churn747@example.com,74,1,1,0,75,33,0,0
EMAIL,748,churn748@example.com,161,0,1,0,18,50,1,0
EMAIL,749,churn749@example.com,152,0,0,1,80,36,0,0
EMAIL,750,churn750@example.com,294,1,0,0,41,53,0,0
EMAIL,751,churn751@example.com,157,1,1,0,13,91,0,0
EMAIL,752,churn752@example.com,200,0,1,0,6,53,0,0
EMAIL,753,churn753@example.com,264,1,0,0,37,4,0,0
EMAIL,754,churn754@example.com,99,1,0,0,77,90,0,0
EMAIL,755,churn755@example.com,230,0,1,0,79,67,0,0
EMAIL,756,churn756@example.com,140,0,0,1,95,79,0,0
EMAIL,757,churn757@example.com,241,1,0,1,32,58,0,0
EMAIL,758,churn758@example.com,264,0,1,0,76,65,0,0
EMAIL,759,churn759@example.com,49,1,0,1,97,60,0,0
EMAIL,760,churn760@example.com,97,0,1,0,29,74,1,0
EMAIL,761,churn761@example.com,67,0,1,1,0,16,0,0
EMAIL,762,churn762@example.com,214,0,0,1,98,68,0,0
EMAIL,763,churn763@example.com,215,1,0,0,66,93,0,0
EMAIL,764,churn764@example.com,104,1,0,1,35,59,0,0
EMAIL,765,churn765@example.com,123,0,1,1,39,89,0,0
EMAIL,766,churn766@example.com,73,1,1,1,41,34,0,0
EMAIL,767,churn767@example.com,98,0,0,1,32,1,1,0
EMAIL,768,churn768@example.com,171,1,0,1,69,20,0,0
EMAIL,769,churn769@example.com,172,1,0,1,58,67,0,0
EMAIL,770,churn770@example.com,111,0,0,0,94,34,0,0
EMAIL,771,churn771@example.com,161,1,0,0,72,20,0,0
EMAIL,772,churn772@example.com,67,1,0,1,49,78,0,0
EMAIL,773,churn773@example.com,123,1,1,1,47,23,0,0
EMAIL,774,churn774@example.com,166,0,0,1,82,60,0,0
EMAIL,775,churn775@example.com,193,0,1,0,61,97,0,0
EMAIL,776,churn776@example.com,119,0,1,1,58,96,0,0
EMAIL,777,churn777@example.com,240,1,1,1,49,8,0,0
EMAIL,778,churn778@example.com,162,0,1,0,76,11,0,0
EMAIL,779,churn779@example.com,194,0,1,0,85,48,0,0
EMAIL,780,churn780@example.com,166,1,1,1,10,10,0,1
EMAIL,781,churn781@example.com,151,0,0,1,54,85,0,0
EMAIL,782,churn782@example.com,38,1,0,0,40,51,0,0
EMAIL,783,churn783@example.com,287,0,0,0,12,43,0,0
EMAIL,784,churn784@example.com,268,1,0,1,10,50,0,0
EMAIL,785,churn785@example.com,31,1,0,0,67,74,0,0
EMAIL,786,churn786@example.com,271,1,0,0,43,41,0,0
EMAIL,787,churn787@example.com,89,1,1,0,40,60,0,0
EMAIL,788,churn788@example.com,79,1,1,0,74,21,1,0
EMAIL,789,churn789@example.com,228,1,1,1,80,93,0,0
EMAIL,790,churn790@example.com,283,0,0,1,41,45,0,0
EMAIL,791,churn791@example.com,195,1,0,1,73,8,0,0
EMAIL,792,churn792@example.com,219,1,0,0,91,31,0,0
EMAIL,793,churn793@example.com,213,0,0,0,21,51,0,0
EMAIL,794,churn794@example.com,270,1,1,1,25,44,0,0
EMAIL,795,churn795@example.com,148,0,0,1,49,2,0,0
EMAIL,796,churn796@example.com,87,1,1,0,41,42,1,0
EMAIL,797,churn797@example.com,234,0,1,0,80,15,0,0
EMAIL,798,churn798@example.com,166,0,1,1,1,42,0,0
EMAIL,799,churn799@example.com,62,0,0,1,23,58,0,0
EMAIL,800,churn800@example.com,45,0,1,0,73,21,0,0
EMAIL,801,churn801@example.com,279,0,0,1,5,50,0,0
EMAIL,802,churn802@example.com,71,1,1,1,35,76,0,0
EMAIL,803,churn803@example.com,289,1,1,0,0,24,1,0
EMAIL,804,churn804@example.com,80,0,0,1,12,26,0,0
EMAIL,805,churn805@example.com,64,1,0,0,28,32,0,0
EMAIL,806,churn806@example.com,114,0,1,0,45,27,1,0
EMAIL,807,churn807@example.com,55,0,0,1,4,77,0,0
EMAIL,808,churn808@example.com,272,0,1,0,97,17,0,0
EMAIL,809,churn809@example.com,287,0,1,1,12,18,0,0
EMAIL,810,churn810@example.com,197,1,0,0,66,40,0,0
EMAIL,811,churn811@example.com,101,0,0,0,46,72,0,0
EMAIL,812,churn812@example.com,178,1,0,1,8,97,0,0
EMAIL,813,churn813@example.com,205,0,0,0,67,49,0,0
EMAIL,814,churn814@example.com,131,0,1,1,37,64,0,0
EMAIL,815,churn815@example.com,212,1,0,1,28,86,0,0
EMAIL,816,churn816@example.com,35,1,0,1,63,50,0,0
EMAIL,817,churn817@example.com,37,1,0,0,49,51,1,0
EMAIL,818,churn818@example.com,159,1,0,0,14,10,0,0
EMAIL,819,churn819@example.com,131,1,0,0,21,5,0,0
EMAIL,820,churn820@example.com,265,1,0,0,58,71,0,0
EMAIL,821,churn821@example.com,92,0,0,0,82,22,1,0
EMAIL,822,churn822@example.com,201,0,1,0,8,33,0,0
EMAIL,823,churn823@example.com,205,1,0,0,36,24,0,0
EMAIL,824,churn824@example.com,247,1,1,0,36,30,0,0
EMAIL,825,churn825@example.com,220,0,0,0,2,52,0,0
EMAIL,826,churn826@example.com,106,1,0,0,95,92,0,0
EMAIL,827,churn827@example.com,294,1,1,0,23,50,0,0
EMAIL,828,churn828@example.com,95,0,1,0,19,5,0,0
EMAIL,829,churn829@example.com,225,0,1,1,72,47,0,0
EMAIL,830,churn830@example.com,58,1,0,0,73,42,0,0
EMAIL,831,churn831@example.com,136,1,1,0,83,30,0,0
EMAIL,832,churn832@example.com,90,0,1,1,80,78,0,0
EMAIL,833,churn833@example.com,234,0,1,1,13,10,0,0
EMAIL,834,churn834@example.com,258,0,0,0,48,79,0,0
EMAIL,835,churn835@example.com,122,1,0,0,68,38,0,0
EMAIL,836,churn836@example.com,133,0,0,0,82,10,0,0
EMAIL,837,churn837@example.com,280,1,1,1,39,27,0,0
EMAIL,838,churn838@example.com,107,0,1,1,9,93,0,0
EMAIL,839,churn839@example.com,174,0,0,0,14,71,0,0
EMAIL,840,churn840@example.com,154,1,1,1,64,84,0,0
EMAIL,841,churn841@example.com,134,0,1,0,64,38,1,0
EMAIL,842,churn842@example.com,207,1,0,0,41,52,0,0
EMAIL,843,churn843@example.com,219,1,0,0,12,50,0,0
EMAIL,844,churn844@example.com,207,1,1,1,11,86,0,0
EMAIL,845,churn845@example.com,281,0,1,0,81,96,0,0
EMAIL,846,churn846@example.com,230,0,0,1,95,62,0,0
EMAIL,847,churn847@example.com,114,0,1,0,79,65,1,0
EMAIL,848,churn848@example.com,108,1,1,0,91,43,0,0
EMAIL,849,churn849@example.com,169,1,1,1,89,17,0,0
EMAIL,850,churn850@example.com,33,0,1,0,37,44,1,0
EMAIL,851,churn851@example.com,160,1,0,0,93,83,0,0
EMAIL,852,churn852@example.com,290,0,1,1,15,19,0,0
EMAIL,853,churn853@example.com,300,1,0,1,81,39,0,0
EMAIL,854,churn854@example.com,293,0,1,1,33,13,0,0
EMAIL,855,churn855@example.com,206,1,1,1,32,39,1,0
EMAIL,856,churn856@example.com,171,0,1,1,59,100,0,0
EMAIL,857,churn857@example.com,283,1,1,1,13,61,0,0
EMAIL,858,churn858@example.com,285,1,1,0,1,68,0,0
EMAIL,859,churn859@example.com,60,0,0,0,10,97,0,0
EMAIL,860,churn860@example.com,274,1,0,1,5,76,0,0
EMAIL,861,churn861@example.com,131,1,1,1,81,45,0,0
EMAIL,862,churn862@example.com,97,0,0,1,56,47,1,0
EMAIL,863,churn863@example.com,264,0,0,1,13,38,0,0
EMAIL,864,churn864@example.com,49,0,0,1,78,80,0,0
